"source_id","file_id","team","points","field_goals","fg_pct","three_pointers","three_pt_pct","free_throws","ft_pct","rebounds","assists","steals","blocks","turnovers","fouls"
2017,9720,"Virginia",59,"25-56","44.6%","4-12","33.3%","5-9","55.6%",37,12,9,10,21,15
2017,9720,"Maryland",60,"23-63","36.5%","5-15","33.3%","9-16","56.3%",38,6,11,2,18,12
2017,9719,"Miami",71,"28-75","37.3%","7-21","33.3%","8-13","61.5%",40,9,7,2,16,19
2017,9719,"Maryland",79,"31-65","47.7%","3-20","15.0%","14-17","82.4%",44,15,9,5,20,19
2017,9735,"Nebraska",57,"21-59","35.6%","7-20","35.0%","8-14","57.1%",29,13,9,3,9,20
2017,9735,"Maryland",64,"23-58","39.7%","4-12","33.3%","14-23","60.9%",49,13,2,5,17,12
2017,9723,"Maryland",80,"29-67","43.3%","6-18","33.3%","16-18","88.9%",45,14,13,2,20,15
2017,9723,"George Washington",54,"19-54","35.2%","5-17","29.4%","11-12","91.7%",28,11,10,2,20,15
2017,9742,"Maryland",67,"24-53","45.3%","2-9","22.2%","17-22","77.3%",39,13,7,5,12,15
2017,9742,"Indiana",54,"20-51","39.2%","3-14","21.4%","11-16","68.8%",26,9,2,4,14,21
2017,9715,"Maryland",92,"34-60","56.7%","5-11","45.5%","19-23","82.6%",42,23,13,8,13,18
2017,9715,"Niagara",65,"23-64","35.9%","9-18","50.0%","10-14","71.4%",30,16,5,0,20,18
2017,9739,"Minnesota",93,"32-61","52.5%","14-24","58.3%","15-20","75.0%",37,20,7,4,13,14
2017,9739,"Maryland",74,"30-73","41.1%","5-18","27.8%","9-11","81.8%",40,23,10,1,14,16
2017,9738,"Maryland",65,"27-68","39.7%","4-14","28.6%","7-10","70.0%",35,15,6,2,10,15
2017,9738,"Purdue",75,"28-55","50.9%","5-13","38.5%","14-16","87.5%",35,19,2,4,12,11
2017,9714,"Maryland",86,"27-63","42.9%","7-18","38.9%","25-29","86.2%",36,15,2,5,12,29
2017,9714,"South Carolina",94,"31-67","46.3%","8-22","36.4%","24-33","72.7%",41,19,8,7,12,19
2017,9743,"Maryland",66,"23-52","44.2%","1-7","14.3%","19-24","79.2%",39,13,4,4,10,14
2017,9743,"Nebraska",53,"16-51","31.4%","8-20","40.0%","13-19","68.4%",31,12,5,4,12,21
2017,9722,"Maryland",97,"38-75","50.7%","8-19","42.1%","13-22","59.1%",47,20,14,8,11,13
2017,9722,"Mount St. Mary's",57,"19-55","34.5%","6-17","35.3%","13-17","76.5%",31,12,3,1,25,16
2017,9734,"Maryland",88,"32-54","59.3%","7-9","77.8%","17-21","81.0%",46,25,4,7,18,13
2017,9734,"Rutgers",60,"24-69","34.8%","7-20","35.0%","5-8","62.5%",26,13,8,4,11,21
2017,9718,"Kennesaw State",35,"12-53","22.6%","3-16","18.8%","8-9","88.9%",29,7,9,1,28,12
2017,9718,"Maryland",89,"35-69","50.7%","11-25","44.0%","8-14","57.1%",50,20,16,4,15,15
2017,9744,"Ohio State",79,"29-71","40.8%","7-20","35.0%","14-20","70.0%",44,11,6,5,10,11
2017,9744,"Maryland",69,"29-72","40.3%","5-15","33.3%","6-12","50.0%",44,17,4,6,12,18
2017,9713,"Maryland",91,"31-83","37.3%","9-27","33.3%","20-26","76.9%",60,22,14,8,21,16
2017,9713,"Albany",58,"24-67","35.8%","6-17","35.3%","4-6","66.7%",42,8,10,4,28,22
2017,9729,"Wisconsin",44,"17-55","30.9%","3-18","16.7%","7-8","87.5%",25,9,3,4,14,8
2017,9729,"Maryland",71,"26-57","45.6%","9-21","42.9%","10-12","83.3%",42,11,8,4,13,12
2017,9733,"Northwestern",65,"26-51","51.0%","1-4","25.0%","12-18","66.7%",34,15,10,3,22,20
2017,9733,"Maryland",68,"25-54","46.3%","2-8","25.0%","16-25","64.0%",25,17,16,3,16,19
2017,9725,"Coppin State",49,"16-47","34.0%","5-17","29.4%","12-14","85.7%",26,7,3,0,25,15
2017,9725,"Maryland",113,"43-72","59.7%","15-34","44.1%","12-20","60.0%",39,22,14,2,10,15
2017,9724,"Maryland",114,"46-75","61.3%","10-17","58.8%","12-16","75.0%",42,37,13,2,6,6
2017,9724,"Loyola",45,"18-61","29.5%","4-24","16.7%","5-8","62.5%",32,10,3,2,24,14
2017,9732,"Maryland",99,"39-71","54.9%","11-18","61.1%","10-15","66.7%",47,24,4,3,10,10
2017,9732,"Ohio State",69,"29-74","39.2%","6-22","27.3%","5-6","83.3%",32,16,4,6,9,12
2017,9728,"Maryland",80,"30-80","37.5%","10-28","35.7%","10-17","58.8%",46,17,15,5,7,15
2017,9728,"Iowa",64,"24-63","38.1%","7-24","29.2%","9-12","75.0%",46,17,2,8,23,14
"2017","9745","Maryland","77","28-60","46.7%","7-14","50.0%","14-18","77.8%","43","16","7","0","16","18"
"2017","9745","Princeton","57","20-53","37.7%","4-20","20.0%","13-16","81.3%","25","15","8","4","16","18"
