"source_id","file_id","date","location","officials","attendance","home_team","home_score","home_record","visiting_team","visiting_score","visiting_record"
2022,13558,"3/27/2023","Bon Secours Wellness Arena, Greenville, SC","Julie Krommenhoek,  Angelica Suffren,  Gina Cross",11144,"South Carolina",86,"36-0,16-0 SEC","Maryland",75,"28-7,15-3 Big Ten"
2022,13554,"3/19/2023","XFINITY Center, College Park, MD","Tyler Trimble,  Angela Enlund,  Angelica Suffren",6622,"Maryland",77,"27-6,15-3 Big Ten","Arizona",64,"22-10,11-7 Pac-12"
2022,13190,"2/18/2023","Breslin Events Center, East Lansing, MI","Ifeyinwa Seales,  Nykesha Thompson,  Roy Gulbeyan",3439,"Michigan St.",61,"13-13,5-10 Big Ten","Maryland",66,"22-5,13-3 Big Ten"
2022,13186,"2/2/2023","Carver-Hawkeye Arena , Iowa City, IA","Frank Steratore,  Jesse  Dickerson,  Lisa Jones",10671,"Iowa",96,"18-4,10-1 Big Ten","Maryland",82,"18-5,9-3 Big Ten"
2022,13135,"11/11/2022","XFINITY Center, College Park, MD","Cameron Inouye,  Michael McConnell,  Felicia Grinter",9244,"Maryland",56,"1-1,0-0 Big Ten","South Carolina",81,"2-0,0-0 SEC"
2022,13181,"1/15/2023","XFINITY Center, College Park, MD","Bruce Morris,  Frank Steratore,  Tiara Cruse",6591,"Maryland",80,"14-4,5-2 Big Ten","Rutgers",56,"8-11,2-5 Big Ten"
2022,13139,"11/25/2022","Suncoast Credit Union Arena, Fort Myers, FL","Ed Sidlasky,  Angel Kent,  Pualani Spurlock-Welsh",325,"Maryland",67,"4-2,0-0 Big Ten","DePaul",76,"3-2,0-0 Big East"
2022,13178,"1/2/2023","Jersey Mike's Arena, Piscataway, NJ","Nykesha Thompson,  Angelica Suffren,  Cameron Inouye",2546,"Rutgers",67,"6-10,0-4 Big Ten","Maryland",78,"12-3,3-1 Big Ten"
2022,13142,"12/21/2022","Gates Sports Center, Fort Wayne, IN","Steve Matuszewski,  Meghan Joseph,  Michelle Del Duco",570,"Purdue Fort Wayne",51,"4-8,1-1 Horizon","Maryland",88,"10-3,1-1 Big Ten"
2022,13179,"1/7/2023","XFINITY Center, College Park, MD","Tiara Cruse,  Maggie Tieman,  Jesse Dickerson",6494,"Maryland",94,"13-3,4-1 Big Ten","Michigan St.",85,"10-6,2-3 Big Ten"
2022,13138,"11/20/2022","Ferrell Center, Waco, TX","Maj Forsberg,  Felicia Grinter,  Gina Cross",4500,"Baylor",68,"3-1,0-0 Big 12","Maryland",73,"4-1,0-0 Big Ten"
2022,13180,"1/12/2023","Simon Skjodt Assembly Hall, Bloomington, IN","Tim Daley,  Cameron Inouye,  Gina Cross",5789,"Indiana",68,"15-1,5-1 Big Ten","Maryland",61,"13-4,4-2 Big Ten"
2022,13175,"12/4/2022","XFINITY Center, College Park, MD","Mark Resch,  Maggie Tieman,  Tim Daley",4321,"Maryland",67,"7-3,0-1 Big Ten","Nebraska",90,"6-3,1-0 Big Ten"
2022,13134,"11/7/2022","EagleBank Arena, Fairfax, VA","",1513,"George Mason",51,"0-1,0-0 Atlantic 10","Maryland",88,"1-0,0-0 Big Ten"
